x,y,z,vx,vy,vz
-6.589648959563584e-01,-3.665519161998135e-01,8.580532473521933e-02,3.004167321541504e-01,-4.297986015174290e-01,-2.587538511607366e-01
1.588454940469954e-02,-9.081455608116036e-01,1.970383292534581e-02,6.666421015588807e-01,4.518397404929332e-01,-1.728921538744504e-01
6.980052531890863e-01,1.290512706258359e+00,4.939147193192481e-02,-6.268717437991811e-01,1.879212065027674e-01,-4.718344958806781e-02
-4.334228466877015e-02,4.365818022756364e-01,7.511990480105812e-03,-2.466367897338258e-01,-1.019247241814857e-01,6.776826070156763e-02
-1.202867591140663e-01,2.368732154355531e-01,6.157468028422285e-03,-1.418028648873201e-01,-1.096568615550384e-01,7.405637757718611e-02
1.568954656816466e-01,4.957089031464229e-01,-1.281637996977466e-02,-2.369955210677763e-01,-2.104320006097833e-01,4.433987472156829e-01
1.168635996980546e+00,-2.250352380109617e+00,-9.886174296523745e-02,3.557268519162177e-01,1.078472235101404e-01,3.427638162708131e-02
-3.867564434856959e+00,-1.235782267969612e+00,2.874422670522617e-02,2.084125997910112e-01,-5.092588024212026e-01,-1.820303181840397e-04
-1.279489172139087e+00,8.877206482810429e-01,-1.912550459373150e-02,-2.871546736833080e-01,-5.923881913394510e-01,1.746988059012025e-02
-1.338267122368389e+00,7.685710506336951e-01,-1.554327017430056e-02,-2.544197315140821e-01,-6.928060617861860e-01,6.475595053727455e-02
9.469979055357890e-01,-7.439016423029147e-01,1.697905886371727e-02,4.638591795079447e-01,6.742292559295219e-01,4.864726324494125e-02
-6.271996116144811e-01,-5.478593937417950e-01,-9.529090063311083e-02,4.001447486307272e-01,-3.581832643541373e-01,2.551894022628016e-01
1.701294259288959e+00,-1.294323011518038e+00,1.277793052399604e-01,3.034290496601475e-01,5.345739759535654e-01,-8.233678670499138e-02
3.255965229677524e+00,1.576047842538674e+00,-1.851263379701668e-02,-2.662708996350461e-01,4.445301862304430e-01,4.777379634442928e-02
2.284998560807980e-01,6.871751985888002e-01,1.968357340348625e-02,-4.580695222360163e-01,3.869628587553654e-02,-9.375931616885103e-02
-2.629960422582386e-01,-3.804952082551475e-01,-3.619439021761778e-02,6.292740995941039e-01,-2.409466068105690e-02,3.410534870625734e-01
4.902471956828897e-01,4.376796345358438e-01,-2.668127483636631e-02,-7.208631895879386e-01,3.645011859245922e-01,5.862733769391122e-01
3.979550015650916e+00,-8.733845494280124e-01,1.255416785583868e-01,8.919982954788631e-02,5.173604300543092e-01,-2.854683576816024e-02
2.100041859983404e+00,1.535809171315166e+00,-3.804598999834649e-02,-4.036898998728265e-01,4.726017672164434e-01,2.446239990697394e-02
1.438524551224731e+00,1.666199391575777e+00,-1.240004300633022e-01,-5.031848100512606e-01,3.513015815050549e-01,3.748088988392349e-02
-1.328501947860579e+00,2.800353301415918e-01,1.014132557683577e-01,-1.582080090926824e-01,-6.023477753579323e-01,-1.602937714969407e-01
-1.866334227751402e+00,2.840897836578201e+00,-1.145989789772980e-01,-4.704602569975996e-01,-3.730960562971246e-01,2.510545503849558e-02
-7.032669267430030e-01,-1.760011689281919e-01,-5.689394498038919e-03,3.485786516640729e-01,-4.547912373012200e-01,1.022383734851438e-01
3.324985933661698e+00,1.493401532882816e+00,9.605626486838501e-02,-2.557133687410553e-01,5.520544086645672e-01,-5.857117300498309e-02
7.605510086165713e-01,-3.447933488474599e+00,1.441672204627248e-01,6.458249865218399e-01,1.211917921864090e-01,-1.781934033679295e-02
-3.017532844483681e-01,4.309414549357811e-01,-6.797513104709962e-02,-4.953208078466727e-01,-1.435201693551730e-01,2.212026006414405e-01
1.791696441553715e-02,-6.083742000736266e-01,3.823630105631328e-02,3.094361787918941e-01,-3.693140548475438e-02,-1.750191283162377e-01
-5.050971268756409e-01,-1.798890355444409e-01,-4.112051253765085e-02,3.200905676029602e-01,-2.505074722758321e-01,3.074180623970221e-01
9.600884717808470e-01,1.516927831539438e+00,4.378693679443858e-02,-5.527986334490064e-01,2.829834800238692e-01,-3.131486362233557e-03
-1.214925032280766e+00,-1.650476150857836e+00,-5.530617649651401e-02,5.675997431505708e-01,-3.336643262465352e-01,3.204416435758179e-02
6.315033126212750e-02,-1.132063812634880e+00,-4.185813800356279e-02,4.590510565843687e-01,1.482717413416614e-01,2.098011985335555e-01
-4.068884283042670e-02,1.868337170020046e+00,2.253765227840354e-02,-7.138590761422248e-01,1.617809449781222e-02,-1.561599918198606e-01
-4.786777021974404e-02,1.896982520265397e+00,-1.089700392709479e-01,-6.626957289500508e-01,-1.019097067322113e-01,1.461559699700895e-01
-1.213466001561090e+00,-9.456947098199712e-01,-1.032447985645931e-01,4.114624742436139e-01,-4.037380290712342e-01,1.554722055384463e-01
4.243196826350636e+00,-1.796864265092303e+00,1.377691759287117e-01,1.966468568640751e-01,4.858521812850931e-01,-4.143079155207015e-03
-2.411218848740351e+00,4.558238745030083e-01,1.055227451620063e-01,-3.638102059089383e-02,-6.358867186278030e-01,-5.909020329706971e-02
1.540665949609724e-01,2.025568251871280e+00,-1.475225481184234e-03,-6.958043042726220e-01,-3.493298300868112e-02,1.160361855799453e-02
-3.372674174542599e+00,-3.924791957895997e-01,8.613730530053221e-02,9.928437789240031e-02,-5.676434444499774e-01,-1.630887500584058e-02
2.989286313097658e+00,2.092913545010842e-01,-6.021752928482392e-02,-8.271538370961615e-02,5.976884809598471e-01,2.627367889087521e-02
-1.332488686972133e+00,-6.861611444441580e-01,9.832173451936561e-02,4.238778168261907e-01,-4.027086616982352e-01,2.183340658648664e-02
1.017117719273872e+00,-9.454019286299465e-01,-1.527661556425608e-02,5.502933074188182e-01,6.444852664431672e-01,3.321677723153629e-02
7.676647391197349e-01,-1.210122290077843e+00,6.566204074820953e-02,4.770882439581015e-01,4.398459725292110e-01,-8.337450872327189e-02
-1.956740654504009e-01,-1.244488479663735e+00,7.344530154501430e-02,7.077391626807512e-01,-3.005512882323135e-02,-9.532597727885998e-02
